1단계,2단계,3단계,X격자,Y격자, 
전라남도,순천시,주암면,65,73,
전라남도,순천시,송광면,66,70,
전라남도,순천시,외서면,66,69,
전라남도,순천시,낙안면,67,69,
전라남도,순천시,별량면,69,68,
전라남도,순천시,상사면,69,70,
전라남도,순천시,향동,70,70,
전라남도,순천시,매곡동,70,70,
전라남도,순천시,삼산동,70,70,
전라남도,순천시,조곡동,70,70,
전라남도,순천시,덕연동,70,70,
전라남도,순천시,풍덕동,70,70,
전라남도,순천시,남제동,70,70,
전라남도,순천시,저전동,70,70,
전라남도,순천시,장천동,70,70,
전라남도,순천시,중앙동,70,70,
전라남도,순천시,도사동,70,69,
전라남도,순천시,왕조1동,70,70,
전라남도,순천시,왕조2동,70,70,
전라남도,나주시,,56,71,
전라남도,나주시,남평읍,58,72,
전라남도,나주시,세지면,56,69,
전라남도,나주시,왕곡면,55,70,
전라남도,나주시,반남면,55,69,
전라남도,나주시,공산면,54,70,
전라남도,나주시,동강면,53,69,
전라남도,나주시,다시면,54,71,
전라남도,나주시,문평면,54,72,
전라남도,나주시,노안면,56,72,
전라남도,나주시,금천면,57,71,
전라남도,나주시,산포면,57,72,
전라남도,나주시,다도면,58,70,
전라남도,나주시,봉황면,57,70,
전라남도,나주시,송월동,56,71,
전라남도,나주시,영강동,56,71,
전라남도,나주시,금남동,56,71,
전라남도,나주시,성북동,56,72,
전라남도,나주시,영산동,56,71,
전라남도,나주시,이창동,56,71,
전라남도,나주시,빛가람동,57,71,
전라남도,광양시,,73,70,
전라남도,광양시,광양읍,71,70,
전라남도,광양시,봉강면,71,71,
전라남도,광양시,옥룡면,72,71,
전라남도,광양시,옥곡면,73,71,
전라남도,광양시,진상면,74,71,
전라남도,광양시,진월면,74,71,
전라남도,광양시,다압면,73,74,
전라남도,광양시,골약동,73,70,
전라남도,광양시,중마동,73,70,
전라남도,광양시,광영동,74,70,
전라남도,광양시,금호동,74,70,
전라남도,광양시,태인동,74,70,
전라남도,담양군,,61,78,
전라남도,담양군,담양읍,61,78,
전라남도,담양군,봉산면,60,77,
전라남도,담양군,고서면,60,76,
전라남도,담양군,남면,61,75,
전라남도,담양군,창평면,61,76,
전라남도,담양군,대덕면,62,76,
전라남도,담양군,무정면,61,77,
전라남도,담양군,금성면,61,78,
전라남도,담양군,용면,61,79,
전라남도,담양군,월산면,60,78,
전라남도,담양군,수북면,60,77,
전라남도,담양군,대전면,59,77,
전라남도,곡성군,,66,77,
전라남도,곡성군,곡성읍,66,77,
전라남도,곡성군,오곡면,66,77,
전라남도,곡성군,삼기면,65,76,
전라남도,곡성군,석곡면,65,74,
전라남도,곡성군,목사동면,66,74,
전라남도,곡성군,죽곡면,67,74,
전라남도,곡성군,고달면,67,77,
전라남도,곡성군,옥과면,63,77,
전라남도,곡성군,입면,64,77,
전라남도,곡성군,겸면,64,76,
전라남도,곡성군,오산면,63,76,
전라남도,구례군,,69,75,
전라남도,구례군,구례읍,69,76,
전라남도,구례군,문척면,70,75,
전라남도,구례군,간전면,71,75,
전라남도,구례군,토지면,70,75,
전라남도,구례군,마산면,70,76,
전라남도,구례군,광의면,69,77,
전라남도,구례군,용방면,69,76,
전라남도,구례군,산동면,69,78,
전라남도,고흥군,,66,62,
전라남도,고흥군,고흥읍,66,62,
전라남도,고흥군,도양읍,64,61,
전라남도,고흥군,풍양면,65,62,
전라남도,고흥군,도덕면,64,61,
전라남도,고흥군,금산면,63,59,
전라남도,고흥군,도화면,67,60,
전라남도,고흥군,포두면,67,62,
전라남도,고흥군,봉래면,69,59,
전라남도,고흥군,점암면,68,63,
전라남도,고흥군,과역면,67,64,
전라남도,고흥군,남양면,67,65,
전라남도,고흥군,동강면,67,66,
전라남도,고흥군,대서면,66,66,
전라남도,고흥군,두원면,66,63,
전라남도,고흥군,영남면,69,62,
전라남도,고흥군,동일면,69,60,
전라남도,보성군,,62,66,
전라남도,보성군,보성읍,62,66,
전라남도,보성군,벌교읍,67,68,
전라남도,보성군,노동면,62,66,
전라남도,보성군,미력면,63,66,
전라남도,보성군,겸백면,64,67,
전라남도,보성군,율어면,64,68,
전라남도,보성군,복내면,63,69,
전라남도,보성군,문덕면,64,69,
전라남도,보성군,조성면,65,67,
전라남도,보성군,득량면,64,66,
전라남도,보성군,회천면,63,64,
전라남도,보성군,웅치면,61,65,
전라남도,화순군,,61,72,
전라남도,화순군,화순읍,61,72,
전라남도,화순군,한천면,61,70,
전라남도,화순군,춘양면,60,70,
전라남도,화순군,청풍면,60,68,
전라남도,화순군,이양면,61,68,
전라남도,화순군,능주면,60,71,
전라남도,화순군,도곡면,59,71,
전라남도,화순군,도암면,59,69,
전라남도,화순군,이서면,62,73,
전라남도,화순군,북면,63,75,
전라남도,화순군,동복면,63,72,
전라남도,화순군,남면,63,71,
전라남도,화순군,동면,62,71,
전라남도,장흥군,,59,64,
전라남도,장흥군,장흥읍,59,64,
전라남도,장흥군,관산읍,60,61,
전라남도,장흥군,대덕읍,59,60,
전라남도,장흥군,용산면,59,62,
전라남도,장흥군,안양면,61,63,
전라남도,장흥군,장동면,61,65,
전라남도,장흥군,장평면,61,66,
전라남도,장흥군,유치면,58,66,
전라남도,장흥군,부산면,59,65,
전라남도,장흥군,회진면,60,59,
전라남도,강진군,,57,63,
전라남도,강진군,강진읍,57,63,
전라남도,강진군,군동면,58,63,
전라남도,강진군,칠량면,57,61,
전라남도,강진군,대구면,57,60,
전라남도,강진군,도암면,56,61,
전라남도,강진군,신전면,56,60,
전라남도,강진군,성전면,56,64,
전라남도,강진군,작천면,57,64,
전라남도,강진군,병영면,58,65,
전라남도,강진군,옴천면,57,65,
전라남도,강진군,마량면,58,59,
전라남도,해남군,,54,61,
전라남도,해남군,해남읍,54,61,
전라남도,해남군,삼산면,54,60,
전라남도,해남군,화산면,52,60,
전라남도,해남군,현산면,53,59,
전라남도,해남군,송지면,52,57,
전라남도,해남군,북평면,54,58,
전라남도,해남군,북일면,55,59,
전라남도,해남군,옥천면,55,61,
전라남도,해남군,계곡면,55,63,
전라남도,해남군,마산면,53,62,
전라남도,해남군,황산면,51,61,
전라남도,해남군,산이면,51,63,
전라남도,해남군,문내면,49,62,
전라남도,해남군,화원면,49,64,
전라남도,영암군,,56,66,
전라남도,영암군,영암읍,56,66,
전라남도,영암군,삼호읍,51,65,
전라남도,영암군,덕진면,56,67,
전라남도,영암군,금정면,56,68,
전라남도,영암군,신북면,55,68,
전라남도,영암군,시종면,54,68,
전라남도,영암군,도포면,55,67,
전라남도,영암군,군서면,55,66,
전라남도,영암군,서호면,54,65,
전라남도,영암군,학산면,53,65,
전라남도,영암군,미암면,53,64,
전라남도,무안군,,52,71,
전라남도,무안군,무안읍,52,71,
전라남도,무안군,일로읍,52,67,
전라남도,무안군,삼향읍,51,67,
전라남도,무안군,몽탄면,52,69,
전라남도,무안군,청계면,51,69,
전라남도,무안군,현경면,50,71,
전라남도,무안군,망운면,50,71,
전라남도,무안군,해제면,48,73,
전라남도,무안군,운남면,49,70,
전라남도,함평군,,52,72,
전라남도,함평군,함평읍,52,72,
전라남도,함평군,손불면,51,74,
전라남도,함평군,신광면,52,74,
전라남도,함평군,학교면,53,71,
전라남도,함평군,엄다면,52,71,
전라남도,함평군,대동면,53,72,
전라남도,함평군,나산면,54,73,
전라남도,함평군,해보면,54,75,
전라남도,함평군,월야면,54,75,
전라남도,영광군,,52,77,
전라남도,영광군,영광읍,52,77,
전라남도,영광군,백수읍,51,77,
전라남도,영광군,홍농읍,51,79,
전라남도,영광군,대마면,53,77,
전라남도,영광군,묘량면,53,76,
전라남도,영광군,불갑면,52,75,
전라남도,영광군,군서면,52,76,
전라남도,영광군,군남면,51,76,
전라남도,영광군,염산면,50,75,
전라남도,영광군,법성면,51,79,
전라남도,영광군,낙월면,45,75,
전라남도,장성군,,57,77,
전라남도,장성군,장성읍,57,77,
전라남도,장성군,진원면,58,77,
전라남도,장성군,남면,58,76,
전라남도,장성군,동화면,56,77,
전라남도,장성군,삼서면,55,76,
전라남도,장성군,삼계면,55,76,
전라남도,장성군,황룡면,57,77,
전라남도,장성군,서삼면,57,78,
전라남도,장성군,북일면,57,79,
전라남도,장성군,북이면,57,80,
전라남도,장성군,북하면,59,80,
전라남도,완도군,,57,56,
전라남도,완도군,완도읍,57,56,
전라남도,완도군,금일읍,62,57,
전라남도,완도군,노화읍,53,53,
전라남도,완도군,군외면,55,57,
전라남도,완도군,신지면,58,56,
전라남도,완도군,고금면,58,58,
전라남도,완도군,약산면,59,58,
전라남도,완도군,청산면,59,53,
전라남도,완도군,소안면,55,53,
전라남도,완도군,금당면,62,58,
전라남도,완도군,보길면,53,53,
전라남도,완도군,생일면,61,56,
전라남도,진도군,,48,59,
전라남도,진도군,진도읍,48,59,
전라남도,진도군,군내면,48,60,
전라남도,진도군,고군면,49,60,
전라남도,진도군,의신면,48,58,
전라남도,진도군,임회면,46,58,
전라남도,진도군,지산면,46,58,
전라남도,진도군,조도면,44,55,
전라남도,신안군,,50,66,
전라남도,신안군,지도읍,47,72,
전라남도,신안군,증도면,46,71,
전라남도,신안군,임자면,45,73,
전라남도,신안군,자은면,44,68,
전라남도,신안군,비금면,42,65,
전라남도,신안군,도초면,42,64,
전라남도,신안군,흑산면,33,64,
전라남도,신안군,하의면,44,62,
전라남도,신안군,신의면,45,62,
전라남도,신안군,장산면,46,63,
전라남도,신안군,안좌면,45,65,
전라남도,신안군,팔금면,46,66,
전라남도,신안군,암태면,45,67,
전라남도,신안군,압해읍,49,68,
경상북도,,,89,91,
경상북도,포항시남구,,102,94,
경상북도,포항시남구,구룡포읍,105,94,
경상북도,포항시남구,연일읍,102,94,
경상북도,포항시남구,오천읍,103,93,
경상북도,포항시남구,대송면,102,93,
경상북도,포항시남구,동해면,104,94,
경상북도,포항시남구,장기면,105,92,
경상북도,포항시남구,호미곶면,106,96,
경상북도,포항시남구,상대동,102,94,
경상북도,포항시남구,해도동,102,94,
경상북도,포항시남구,송도동,102,94,
경상북도,포항시남구,청림동,103,94,
경상북도,포항시남구,제철동,103,94,
경상북도,포항시남구,효곡동,102,94,
경상북도,포항시남구,대이동,102,94,
경상북도,포항시북구,,102,95,
경상북도,포항시북구,흥해읍,102,96,
경상북도,포항시북구,신광면,100,97,
경상북도,포항시북구,청하면,102,98,
경상북도,포항시북구,송라면,102,99,
경상북도,포항시북구,기계면,100,95,
경상북도,포항시북구,죽장면,97,97,
경상북도,포항시북구,기북면,99,96,
경상북도,포항시북구,중앙동,102,95,
경상북도,포항시북구,양학동,102,94,
경상북도,포항시북구,죽도동,102,95,
경상북도,포항시북구,용흥동,102,95,
경상북도,포항시북구,우창동,102,95,
경상북도,포항시북구,두호동,102,95,
경상북도,포항시북구,장량동,102,95,
경상북도,포항시북구,환여동,103,95,
경상북도,경주시,,100,91,
경상북도,경주시,감포읍,105,90,
경상북도,경주시,안강읍,100,93,
경상북도,경주시,건천읍,98,90,
경상북도,경주시,외동읍,102,88,
경상북도,경주시,양북면,104,89,
경상북도,경주시,양남면,104,87,
경상북도,경주시,내남면,100,88,
경상북도,경주시,산내면,97,88,
경상북도,경주시,서면,97,91,
경상북도,경주시,현곡면,100,91,
경상북도,경주시,강동면,101,93,
경상북도,경주시,천북면,101,91,
경상북도,경주시,중부동,100,90,
경상북도,경주시,황오동,100,90,
경상북도,경주시,성건동,100,90,
경상북도,경주시,황남동,100,90,
경상북도,경주시,선도동,99,90,
경상북도,경주시,월성동,100,90,
경상북도,경주시,용강동,100,91,
경상북도,경주시,황성동,100,91,
경상북도,경주시,동천동,100,90,
경상북도,경주시,불국동,101,89,
경상북도,경주시,보덕동,101,90,
경상북도,김천시,,80,96,
경상북도,김천시,아포읍,83,97,
경상북도,김천시,농소면,81,95,
경상북도,김천시,남면,82,95,
경상북도,김천시,개령면,81,97,
경상북도,김천시,감문면,81,98,
경상북도,김천시,어모면,80,97,
경상북도,김천시,봉산면,79,96,
경상북도,김천시,대항면,79,96,
경상북도,김천시,감천면,80,94,
경상북도,김천시,조마면,80,94,
경상북도,김천시,구성면,79,94,
경상북도,김천시,지례면,79,93,
경상북도,김천시,부항면,77,93,
경상북도,김천시,대덕면,78,91,
경상북도,김천시,증산면,79,91,
경상북도,김천시,자산동,80,96,
경상북도,김천시,평화남산동,80,96,
경상북도,김천시,양금동,80,95,
경상북도,김천시,대신동,80,96,
경상북도,김천시,대곡동,80,96,
경상북도,김천시,지좌동,81,96,
경상북도,김천시,율곡동,81,96,
경상북도,안동시,,91,106,
경상북도,안동시,풍산읍,88,106,
경상북도,안동시,와룡면,91,107,
경상북도,안동시,북후면,90,108,
경상북도,안동시,서후면,90,107,
경상북도,안동시,풍천면,87,105,
경상북도,안동시,일직면,90,104,
경상북도,안동시,남후면,90,105,
경상북도,안동시,남선면,91,105,
경상북도,안동시,임하면,92,105,
경상북도,안동시,길안면,94,103,
경상북도,안동시,임동면,94,106,
경상북도,안동시,예안면,93,108,
경상북도,안동시,도산면,92,110,
경상북도,안동시,녹전면,91,110,
경상북도,안동시,중구동,91,106,
경상북도,안동시,명륜동,91,106,
경상북도,안동시,용상동,91,105,
경상북도,안동시,서구동,90,106,
경상북도,안동시,태화동,90,106,
경상북도,안동시,평화동,90,106,
경상북도,안동시,안기동,90,106,
경상북도,안동시,옥동,90,106,
경상북도,안동시,송하동,90,106,
경상북도,안동시,강남동,91,105,
경상북도,구미시,,84,96,
경상북도,구미시,선산읍,83,98,
경상북도,구미시,고아읍,84,97,
경상북도,구미시,무을면,82,99,
경상북도,구미시,옥성면,83,100,
경상북도,구미시,도개면,84,100,
경상북도,구미시,해평면,85,97,
경상북도,구미시,산동면,86,97,
경상북도,구미시,장천면,87,96,
경상북도,구미시,송정동,84,96,
경상북도,구미시,원평1동,84,96,
경상북도,구미시,원평2동,84,96,
경상북도,구미시,도량동,84,96,
경상북도,구미시,지산동,84,96,
경상북도,구미시,선주원남동,84,96,
경상북도,구미시,형곡1동,84,96,
경상북도,구미시,형곡2동,84,95,
경상북도,구미시,신평1동,85,96,
경상북도,구미시,신평2동,85,96,
경상북도,구미시,비산동,85,96,
경상북도,구미시,공단1동,85,96,
경상북도,구미시,공단2동,85,95,
경상북도,구미시,광평동,85,95,
경상북도,구미시,상모사곡동,84,95,
경상북도,구미시,임오동,85,95,
경상북도,구미시,인동동,86,95,
경상북도,구미시,진미동,86,95,
경상북도,구미시,양포동,86,96,
경상북도,영주시,,89,111,
경상북도,영주시,풍기읍,87,112,
경상북도,영주시,이산면,89,111,
경상북도,영주시,평은면,90,109,
경상북도,영주시,문수면,89,110,
경상북도,영주시,장수면,88,110,
경상북도,영주시,안정면,87,112,
경상북도,영주시,봉현면,87,112,
경상북도,영주시,순흥면,88,113,
경상북도,영주시,단산면,88,114,
경상북도,영주시,부석면,89,115,
경상북도,영주시,상망동,89,111,
경상북도,영주시,하망동,89,111,
경상북도,영주시,영주1동,89,111,
경상북도,영주시,영주2동,89,111,
경상북도,영주시,휴천1동,89,111,
경상북도,영주시,휴천2동,89,111,
경상북도,영주시,휴천3동,89,111,
경상북도,영주시,가흥1동,89,111,
경상북도,영주시,가흥2동,88,111,
경상북도,영천시,,95,93,
경상북도,영천시,금호읍,94,92,
경상북도,영천시,청통면,93,93,
경상북도,영천시,신녕면,92,94,
경상북도,영천시,화산면,93,94,
경상북도,영천시,화북면,94,96,
경상북도,영천시,화남면,94,95,
경상북도,영천시,자양면,96,95,
경상북도,영천시,임고면,95,94,
경상북도,영천시,고경면,97,94,
경상북도,영천시,북안면,96,92,
경상북도,영천시,대창면,94,91,
경상북도,영천시,동부동,95,93,
경상북도,영천시,중앙동,95,93,
경상북도,영천시,서부동,95,93,
경상북도,영천시,완산동,95,93,
경상북도,영천시,남부동,95,93,
경상북도,상주시,,81,102,
경상북도,상주시,함창읍,81,105,
경상북도,상주시,중동면,83,102,
경상북도,상주시,사벌면,82,103,
경상북도,상주시,낙동면,82,101,
경상북도,상주시,청리면,80,100,
경상북도,상주시,공성면,80,99,
경상북도,상주시,외남면,80,101,
경상북도,상주시,내서면,79,102,
경상북도,상주시,모동면,77,100,
경상북도,상주시,모서면,77,100,
경상북도,상주시,화동면,77,101,
경상북도,상주시,화서면,77,103,
경상북도,상주시,화북면,77,105,
경상북도,상주시,외서면,80,103,
경상북도,상주시,은척면,79,105,
경상북도,상주시,공검면,81,104,
경상북도,상주시,이안면,80,106,
경상북도,상주시,화남면,76,103,
경상북도,상주시,남원동,81,102,
경상북도,상주시,북문동,81,102,
경상북도,상주시,계림동,81,102,
경상북도,상주시,동문동,81,102,
경상북도,상주시,동성동,81,102,
경상북도,상주시,신흥동,81,102,
경상북도,문경시,,81,106,
경상북도,문경시,문경읍,80,109,
경상북도,문경시,가은읍,79,107,
경상북도,문경시,영순면,82,106,
경상북도,문경시,산양면,82,106,
경상북도,문경시,호계면,82,107,
경상북도,문경시,산북면,82,107,
경상북도,문경시,동로면,83,110,
경상북도,문경시,마성면,80,108,
경상북도,문경시,농암면,78,106,
경상북도,문경시,점촌1동,81,106,
경상북도,문경시,점촌2동,81,106,
경상북도,문경시,점촌3동,82,106,
경상북도,문경시,점촌4동,81,107,
경상북도,문경시,점촌5동,81,106,
경상북도,경산시,,91,90,
경상북도,경산시,하양읍,93,91,
경상북도,경산시,진량읍,93,91,
경상북도,경산시,와촌면,93,92,
경상북도,경산시,자인면,93,89,
경상북도,경산시,용성면,94,89,
경상북도,경산시,남산면,93,89,
경상북도,경산시,압량면,92,90,
경상북도,경산시,남천면,91,88,
경상북도,경산시,중방동,91,90,
경상북도,경산시,중앙동,91,89,
경상북도,경산시,남부동,91,89,
경상북도,경산시,서부1동,91,89,
경상북도,경산시,서부2동,91,90,
경상북도,경산시,북부동,92,90,
경상북도,경산시,동부동,92,89,
경상북도,군위군,,88,99,
경상북도,군위군,군위읍,88,98,
경상북도,군위군,소보면,86,99,
경상북도,군위군,효령면,88,97,
경상북도,군위군,부계면,90,95,
경상북도,군위군,우보면,90,98,
경상북도,군위군,의흥면,91,97,
경상북도,군위군,산성면,90,96,
경상북도,군위군,고로면,92,96,
경상북도,의성군,,90,101,
경상북도,의성군,의성읍,90,101,
경상북도,의성군,단촌면,90,102,
경상북도,의성군,점곡면,91,103,
경상북도,의성군,옥산면,92,102,
경상북도,의성군,사곡면,92,100,
경상북도,의성군,춘산면,92,99,
경상북도,의성군,가음면,91,98,
경상북도,의성군,금성면,90,99,
경상북도,의성군,봉양면,88,100,
경상북도,의성군,비안면,87,101,
경상북도,의성군,구천면,86,101,
경상북도,의성군,단밀면,85,101,
경상북도,의성군,단북면,85,102,
경상북도,의성군,안계면,86,102,
경상북도,의성군,다인면,84,103,
경상북도,의성군,신평면,87,103,
경상북도,의성군,안평면,88,101,
경상북도,의성군,안사면,86,103,
경상북도,청송군,,96 ,103,
경상북도,청송군,청송읍,96 ,103,
경상북도,청송군,부동면,98,101,
경상북도,청송군,부남면,97,101,
경상북도,청송군,현동면,96,100,
경상북도,청송군,현서면,94,100 ,
경상북도,청송군,안덕면,95,100,
경상북도,청송군,파천면,96,104,
경상북도,청송군,진보면,96,105,
경상북도,영양군,,97,108,
경상북도,영양군,영양읍,97,108,
경상북도,영양군,입암면,97,106,
경상북도,영양군,청기면,96,108,
경상북도,영양군,일월면,98,109,
경상북도,영양군,수비면,99,110,
경상북도,영양군,석보면,98,106,
경상북도,영덕군,,102,103,
경상북도,영덕군,영덕읍,102,103,
경상북도,영덕군,강구면,102,102,
경상북도,영덕군,남정면,102,100,
경상북도,영덕군,달산면,101,102,
경상북도,영덕군,지품면,100,103,
경상북도,영덕군,축산면,103,105,
경상북도,영덕군,영해면,103,105,
경상북도,영덕군,병곡면,103,107,
경상북도,영덕군,창수면,102,106,
경상북도,청도군,,91,86,
경상북도,청도군,화양읍,91,86,
경상북도,청도군,청도읍,92,86,
경상북도,청도군,각남면,90,85,
경상북도,청도군,풍각면,89,85,
경상북도,청도군,각북면,89,86,
경상북도,청도군,이서면,90,86,
경상북도,청도군,운문면,95,87,
경상북도,청도군,금천면,94,87,
경상북도,청도군,매전면,94,86,
경상북도,고령군,,83,87,
경상북도,고령군,대가야읍,83 ,87 ,
경상북도,고령군,덕곡면,82,88,
경상북도,고령군,운수면,84,88,
경상북도,고령군,성산면,85,88,
경상북도,고령군,다산면,86,89,
경상북도,고령군,개진면,85,87,
경상북도,고령군,우곡면,84,86,
경상북도,고령군,쌍림면,83,86,
경상북도,성주군,,83,91,
경상북도,성주군,성주읍,83,91,
경상북도,성주군,선남면,85,91,
경상북도,성주군,용암면,84,90,
경상북도,성주군,수륜면,82,89,
경상북도,성주군,가천면,81,91,
경상북도,성주군,금수면,81,91,
경상북도,성주군,대가면,82,91,
경상북도,성주군,벽진면,82,92,
경상북도,성주군,초전면,83,93,
경상북도,성주군,월항면,84,92,
경상북도,칠곡군,,85,93,
경상북도,칠곡군,왜관읍,85,93,
경상북도,칠곡군,북삼읍,84,94,
경상북도,칠곡군,석적읍,85,94,
경상북도,칠곡군,지천면,87,92,
경상북도,칠곡군,동명면,88,93,
경상북도,칠곡군,가산면,88,95,
경상북도,칠곡군,약목면,85,94,
경상북도,칠곡군,기산면,85,93,
경상북도,예천군,,86,107,
경상북도,예천군,예천읍,86,107,
경상북도,예천군,용문면,85,108,
경상북도,예천군,효자면,85 ,110 ,
경상북도,예천군,은풍면,86 ,109 ,
경상북도,예천군,감천면,87,109,
경상북도,예천군,보문면,87,108,
경상북도,예천군,호명면,86,106,
경상북도,예천군,유천면,85,107,
경상북도,예천군,용궁면,83,106,
경상북도,예천군,개포면,84,106,
경상북도,예천군,지보면,85,105,
경상북도,예천군,풍양면,83,104,
경상북도,봉화군,,90,113,
경상북도,봉화군,봉화읍,91,113,
경상북도,봉화군,물야면,90,115,
경상북도,봉화군,봉성면,92,113,
경상북도,봉화군,법전면,93,113,
경상북도,봉화군,춘양면,94,114,
경상북도,봉화군,소천면,95,114,
경상북도,봉화군,재산면,95,111,
경상북도,봉화군,명호면,93,112,
경상북도,봉화군,상운면,91,111,
경상북도,봉화군,석포면,96,116,
경상북도,울진군,,102,115,
경상북도,울진군,울진읍,102,115,
경상북도,울진군,평해읍,103,110,
경상북도,울진군,북면,101,118,
경상북도,울진군,근남면,102,115,
경상북도,울진군,기성면,103,111,
경상북도,울진군,온정면,101,109,
경상북도,울진군,죽변면,102,117,
경상북도,울진군,후포면,103,109,
경상북도,울진군,금강송면,99 ,114 ,
경상북도,울진군,매화면,102 ,114 ,
경상북도,울릉군,,127,127,
경상북도,울릉군,울릉읍,127,127,
경상북도,울릉군,서면,126,127,
경상북도,울릉군,북면,127,129,
경상북도,울릉군,독도,144,123,
경상남도,,,91,77,
경상남도,창원시 의창구,,90,77,
경상남도,창원시 의창구,동읍,91,78,
경상남도,창원시 의창구,북면,89,79,
경상남도,창원시 의창구,대산면,91,79,
경상남도,창원시 의창구,의창동,90,77,
경상남도,창원시 의창구,팔룡동,90,77,
경상남도,창원시 의창구,명곡동,90,77,
경상남도,창원시 의창구,봉림동,91,77,
경상남도,창원시 의창구,용지동,91,77,
경상남도,창원시 성산구,,91,76,
경상남도,창원시 성산구,반송동,91,77,
경상남도,창원시 성산구,중앙동,91,77,
경상남도,창원시 성산구,상남동,91,76,
경상남도,창원시 성산구,사파동,91,76,
경상남도,창원시 성산구,가음정동,91,76,
경상남도,창원시 성산구,성주동,91,76,
경상남도,창원시 성산구,웅남동,90,76,
경상남도,창원시 마산합포구,,89,76,
경상남도,창원시 마산합포구,구산면,89,74,
경상남도,창원시 마산합포구,진동면,88,74,
경상남도,창원시 마산합포구,진북면,87,74,
경상남도,창원시 마산합포구,진전면,86,74,
경상남도,창원시 마산합포구,현동,89,75,
경상남도,창원시 마산합포구,가포동,89,75,
경상남도,창원시 마산합포구,월영동,89,76,
경상남도,창원시 마산합포구,문화동,89,76,
경상남도,창원시 마산합포구,중앙동,89,76,
경상남도,창원시 마산합포구,완월동,89,76,
경상남도,창원시 마산합포구,자산동,89,76,
경상남도,창원시 마산합포구,교방동,89,76,
경상남도,창원시 마산합포구,노산동,89,76,
경상남도,창원시 마산합포구,오동동,89,76,
경상남도,창원시 마산합포구,합포동,89,76,
경상남도,창원시 마산합포구,산호동,89,76,
경상남도,창원시 마산회원구,,89,76,
경상남도,창원시 마산회원구,내서읍,88,77,
경상남도,창원시 마산회원구,회원1동,89,76,
경상남도,창원시 마산회원구,회원2동,89,76,
경상남도,창원시 마산회원구,석전동,89,77,
경상남도,창원시 마산회원구,회성동,89,77,
경상남도,창원시 마산회원구,양덕1동,89,77,
경상남도,창원시 마산회원구,양덕2동,89,77,
경상남도,창원시 마산회원구,합성1동,89,77,
경상남도,창원시 마산회원구,합성2동,89,77,
경상남도,창원시 마산회원구,구암1동,89,77,
경상남도,창원시 마산회원구,구암2동,89,77,
경상남도,창원시 마산회원구,봉암동,89,76,
경상남도,창원시 진해구,,91,75,
경상남도,창원시 진해구,중앙동,90,75,
경상남도,창원시 진해구,태평동,91,75,
경상남도,창원시 진해구,충무동,91,75,
경상남도,창원시 진해구,여좌동,91,75,
경상남도,창원시 진해구,태백동,91,75,
경상남도,창원시 진해구,경화동,91,75,
경상남도,창원시 진해구,병암동,91,75,
경상남도,창원시 진해구,석동,91,75,
경상남도,창원시 진해구,이동,91,75,
경상남도,창원시 진해구,자은동,91,75,
경상남도,창원시 진해구,덕산동,91,75,
경상남도,창원시 진해구,풍호동,91,75,
경상남도,창원시 진해구,웅천동,92,74,
경상남도,창원시 진해구,웅동1동,93,75,
경상남도,창원시 진해구,웅동2동,93,74,
경상남도,진주시,,81,75,
경상남도,진주시,문산읍,82,75,
경상남도,진주시,내동면,80,75,
경상남도,진주시,정촌면,81,74,
경상남도,진주시,금곡면,82,73,
경상남도,진주시,진성면,83,75,
경상남도,진주시,일반성면,84,75,
경상남도,진주시,이반성면,85,75,
경상남도,진주시,사봉면,84,75,
경상남도,진주시,지수면,83,76,
경상남도,진주시,대곡면,82,77,
경상남도,진주시,금산면,81,76,
경상남도,진주시,집현면,80,76,
경상남도,진주시,미천면,81,78,
경상남도,진주시,명석면,79,76,
경상남도,진주시,대평면,78,76,
경상남도,진주시,수곡면,77,75,
경상남도,진주시,천전동,80 ,75 ,
경상남도,진주시,성북동,80,76,
경상남도,진주시,중앙동,80,75,
경상남도,진주시,상봉동,80,76,
경상남도,진주시,상대동,81 ,75 ,
경상남도,진주시,하대동,81 ,75,
경상남도,진주시,상평동,81,75,
경상남도,진주시,초장동,81,76,
경상남도,진주시,평거동,79,75,
경상남도,진주시,신안동,80,75,
경상남도,진주시,이현동,80,75,
경상남도,진주시,판문동,80,75,
경상남도,진주시,가호동,81,75,
경상남도,진주시,충무공동,81,75,
경상남도,통영시,,87,68,
경상남도,통영시,산양읍,86,67,
경상남도,통영시,용남면,87,68,
경상남도,통영시,도산면,85,69,
경상남도,통영시,광도면,86,69,
경상남도,통영시,욕지면,84,63,
경상남도,통영시,한산면,88,66,
경상남도,통영시,사량면,83,68,
경상남도,통영시,도천동,86,68,
경상남도,통영시,명정동,86,68,
경상남도,통영시,중앙동,87,68 ,
경상남도,통영시,정량동,87,68,
경상남도,통영시,북신동,87,68,
경상남도,통영시,미수동,86,68,
경상남도,통영시,봉평동,86,68,
경상남도,통영시,무전동,87,68,
경상남도,사천시,,80,71,
경상남도,사천시,사천읍,80,73,
경상남도,사천시,정동면,81,72,
경상남도,사천시,사남면,80,72,
경상남도,사천시,용현면,80,71,
경상남도,사천시,축동면,80,74,
경상남도,사천시,곤양면,78,72,
경상남도,사천시,곤명면,78,74,
경상남도,사천시,서포면,78,71,
경상남도,사천시,동서동,80,70,
경상남도,사천시,선구동,80,70,
경상남도,사천시,동서금동,80,70,
경상남도,사천시,벌룡동,80,70,
